Price,Close,High,Low,Open,Volume
Ticker,USDTRY=X,USDTRY=X,USDTRY=X,USDTRY=X,USDTRY=X
Datetime,,,,,
2025-04-17 23:00:00+00:00,37.983001708984375,38.03089904785156,37.983001708984375,38.03089904785156,0
2025-04-17 23:03:00+00:00,37.983001708984375,38.03229904174805,37.983001708984375,38.03229904174805,0
2025-04-17 23:13:00+00:00,37.983001708984375,37.983001708984375,37.983001708984375,37.983001708984375,0
2025-04-17 23:17:00+00:00,37.983001708984375,38.01850128173828,37.983001708984375,37.983001708984375,0
2025-04-17 23:37:00+00:00,38.008121490478516,38.008121490478516,38.008121490478516,38.008121490478516,0
2025-04-18 00:15:00+00:00,38.04951095581055,38.04951095581055,38.00299835205078,38.04909896850586,0
2025-04-18 00:16:00+00:00,38.05104064941406,38.05104064941406,38.007999420166016,38.04990005493164,0
2025-04-18 00:17:00+00:00,38.05139923095703,38.05139923095703,38.05139923095703,38.05139923095703,0
2025-04-18 00:30:00+00:00,38.04370880126953,38.04370880126953,38.04370880126953,38.04370880126953,0
2025-04-18 00:31:00+00:00,38.04376983642578,38.04376983642578,38.04376983642578,38.04376983642578,0
2025-04-18 00:32:00+00:00,38.04362869262695,38.043731689453125,38.04362869262695,38.043731689453125,0
2025-04-18 00:33:00+00:00,38.04357147216797,38.04357147216797,38.04357147216797,38.04357147216797,0
2025-04-18 00:36:00+00:00,38.048519134521484,38.048519134521484,38.048519134521484,38.048519134521484,0
2025-04-18 00:49:00+00:00,38.038509368896484,38.03858947753906,38.038509368896484,38.03858947753906,0
2025-04-18 01:12:00+00:00,38.04143142700195,38.04146957397461,38.04143142700195,38.04146957397461,0
2025-04-18 01:13:00+00:00,38.04106903076172,38.04133987426758,38.04106903076172,38.04133987426758,0
2025-04-18 01:14:00+00:00,38.040870666503906,38.04096984863281,38.040870666503906,38.04096984863281,0
2025-04-18 01:20:00+00:00,38.03984832763672,38.03984832763672,38.03984832763672,38.03984832763672,0
2025-04-18 01:21:00+00:00,38.03976821899414,38.03982925415039,38.03976821899414,38.03982925415039,0
2025-04-18 01:38:00+00:00,38.04887008666992,38.04887008666992,38.04887008666992,38.04887008666992,0
2025-04-18 01:43:00+00:00,38.04227066040039,38.04227066040039,38.04212951660156,38.04212951660156,0
2025-04-18 01:44:00+00:00,38.04235076904297,38.04235076904297,38.04230880737305,38.04230880737305,0
2025-04-18 01:45:00+00:00,38.04235076904297,38.04235076904297,38.04235076904297,38.04235076904297,0
2025-04-18 01:46:00+00:00,38.04225158691406,38.04228973388672,38.04225158691406,38.04228973388672,0
2025-04-18 01:47:00+00:00,38.042091369628906,38.042198181152344,38.042091369628906,38.042198181152344,0
2025-04-18 01:48:00+00:00,38.04188919067383,38.04201126098633,38.04188919067383,38.04201126098633,0
2025-04-18 01:49:00+00:00,38.04180908203125,38.04180908203125,38.04180908203125,38.04180908203125,0
2025-04-18 02:07:00+00:00,38.026371002197266,38.026371002197266,38.026371002197266,38.026371002197266,0
2025-04-18 02:13:00+00:00,38.0277099609375,38.0277099609375,38.02703094482422,38.02703094482422,0
2025-04-18 02:14:00+00:00,38.02682876586914,38.027950286865234,38.02682876586914,38.027828216552734,0
2025-04-18 02:18:00+00:00,38.026371002197266,38.026371002197266,38.026371002197266,38.026371002197266,0
2025-04-18 02:20:00+00:00,38.0483283996582,38.0483283996582,38.0483283996582,38.0483283996582,0
2025-04-18 02:28:00+00:00,38.0471305847168,38.04813003540039,38.0471305847168,38.04813003540039,0
2025-04-18 02:36:00+00:00,38.040531158447266,38.04063034057617,38.040531158447266,38.04063034057617,0
2025-04-18 02:37:00+00:00,38.04835891723633,38.04835891723633,38.0294303894043,38.0294303894043,0
2025-04-18 02:39:00+00:00,38.04880905151367,38.04880905151367,38.04880905151367,38.04880905151367,0
2025-04-18 02:59:00+00:00,38.050628662109375,38.050628662109375,38.05043029785156,38.05043029785156,0
2025-04-18 03:06:00+00:00,38.05133056640625,38.05133056640625,38.05133056640625,38.05133056640625,0
2025-04-18 03:07:00+00:00,38.05126953125,38.05126953125,38.05126953125,38.05126953125,0
2025-04-18 03:44:00+00:00,38.063350677490234,38.06343078613281,38.063350677490234,38.06343078613281,0
2025-04-18 03:45:00+00:00,38.063140869140625,38.06330108642578,38.063140869140625,38.06330108642578,0
2025-04-18 03:46:00+00:00,38.06288146972656,38.06309127807617,38.06288146972656,38.06309127807617,0
2025-04-18 03:58:00+00:00,38.04901123046875,38.04901123046875,38.04901123046875,38.04901123046875,0
2025-04-18 04:00:00+00:00,38.05442810058594,38.05442810058594,38.04901123046875,38.04901123046875,0
2025-04-18 04:02:00+00:00,38.05696105957031,38.05696105957031,38.05696105957031,38.05696105957031,0
2025-04-18 04:16:00+00:00,38.04655075073242,38.04655075073242,38.04433059692383,38.04433059692383,0
2025-04-18 04:17:00+00:00,38.04962921142578,38.04962921142578,38.04684829711914,38.04684829711914,0
2025-04-18 04:18:00+00:00,38.05038833618164,38.05038833618164,38.04991149902344,38.04991149902344,0
2025-04-18 04:26:00+00:00,38.034488677978516,38.034488677978516,38.03314971923828,38.03314971923828,0
2025-04-18 04:53:00+00:00,38.043190002441406,38.043190002441406,38.043190002441406,38.043190002441406,0
2025-04-18 04:57:00+00:00,38.056270599365234,38.056270599365234,38.05524826049805,38.05524826049805,0
2025-04-18 05:28:00+00:00,38.089290618896484,38.10969924926758,38.053001403808594,38.060089111328125,0
2025-04-18 05:29:00+00:00,38.09545135498047,38.11069869995117,38.05799865722656,38.09001159667969,0
2025-04-18 05:30:00+00:00,38.09907150268555,38.110599517822266,38.096031188964844,38.096031188964844,0
2025-04-18 05:31:00+00:00,38.10321044921875,38.11050033569336,38.099361419677734,38.11050033569336,0
2025-04-18 05:32:00+00:00,38.109901428222656,38.109901428222656,38.109901428222656,38.109901428222656,0
2025-04-18 05:33:00+00:00,38.11920166015625,38.119300842285156,37.93709945678711,38.11000061035156,0
2025-04-18 05:34:00+00:00,38.102359771728516,38.124900817871094,37.95800018310547,38.10475158691406,0
2025-04-18 05:35:00+00:00,38.10121154785156,38.11539840698242,38.10121154785156,38.102169036865234,0
2025-04-18 05:36:00+00:00,38.10068893432617,38.11589813232422,38.10068893432617,38.11589813232422,0
2025-04-18 05:37:00+00:00,38.07099914550781,38.11539840698242,38.06949996948242,38.10105895996094,0
2025-04-18 05:38:00+00:00,38.10506820678711,38.105628967285156,38.10506820678711,38.105628967285156,0
2025-04-18 05:39:00+00:00,38.104888916015625,38.10503005981445,38.104888916015625,38.10503005981445,0
2025-04-18 05:40:00+00:00,38.10594177246094,38.10594177246094,38.10586929321289,38.10594177246094,0
2025-04-18 05:41:00+00:00,38.109230041503906,38.11040115356445,37.96799850463867,38.10675048828125,0
2025-04-18 05:42:00+00:00,38.10792922973633,38.1098518371582,38.10792922973633,38.10947036743164,0
2025-04-18 05:43:00+00:00,38.106658935546875,38.10771179199219,38.106658935546875,38.10771179199219,0
2025-04-18 05:44:00+00:00,38.10594177246094,38.10652160644531,38.10594177246094,38.10652160644531,0
2025-04-18 05:45:00+00:00,38.10575866699219,38.10575866699219,38.10575866699219,38.10575866699219,0
2025-04-18 05:46:00+00:00,38.10783004760742,38.10783004760742,38.105690002441406,38.105690002441406,0
2025-04-18 05:47:00+00:00,38.10982894897461,38.10982894897461,38.108070373535156,38.108070373535156,0
2025-04-18 05:48:00+00:00,38.11130905151367,38.11130905151367,38.11000061035156,38.11000061035156,0
2025-04-18 05:53:00+00:00,38.110511779785156,38.110511779785156,38.0997200012207,38.0997200012207,0
2025-04-18 05:54:00+00:00,38.094810485839844,38.11088943481445,37.9370002746582,38.11077117919922,0
2025-04-18 05:55:00+00:00,38.01110076904297,38.11149978637695,38.0093994140625,38.0944709777832,0
2025-04-18 05:56:00+00:00,38.11098098754883,38.1254997253418,37.983001708984375,38.01179885864258,0
2025-04-18 05:57:00+00:00,38.110450744628906,38.111751556396484,38.110450744628906,38.11106872558594,0
2025-04-18 05:58:00+00:00,38.108360290527344,38.11016845703125,38.083229064941406,38.11016845703125,0
2025-04-18 05:59:00+00:00,38.110469818115234,38.110469818115234,37.967498779296875,37.967498779296875,0
2025-04-18 06:00:00+00:00,38.10504913330078,38.114200592041016,37.867801666259766,38.11066818237305,0
2025-04-18 06:01:00+00:00,38.107749938964844,38.10824966430664,38.10395050048828,38.10480880737305,0
2025-04-18 06:02:00+00:00,37.93199920654297,38.1261100769043,37.91339874267578,38.107608795166016,0
2025-04-18 06:03:00+00:00,38.12451934814453,38.13800048828125,37.974998474121094,38.12662887573242,0
2025-04-18 06:04:00+00:00,38.13370132446289,38.13499069213867,38.12471008300781,38.12471008300781,0
2025-04-18 06:05:00+00:00,38.13228988647461,38.13534927368164,37.970298767089844,38.133148193359375,0
2025-04-18 06:06:00+00:00,38.132938385009766,38.13301086425781,38.12517166137695,38.12517166137695,0
