Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-21 00:00:00,1.0817699432373047,1.0819799900054932,1.0813100337982178,1.0814199447631836,0,0.0,0.0
2025-04-21 00:01:00,1.0816099643707275,1.0821000337600708,1.0813699960708618,1.0819499492645264,0,0.0,0.0
2025-04-21 00:02:00,1.0818599462509155,1.082170009613037,1.081760048866272,1.082069993019104,0,0.0,0.0
2025-04-21 00:03:00,1.0819000005722046,1.0821499824523926,1.0815800428390503,1.0818500518798828,0,0.0,0.0
2025-04-21 00:04:00,1.0818599462509155,1.082129955291748,1.0814900398254395,1.0815000534057617,0,0.0,0.0
2025-04-21 00:05:00,1.0815099477767944,1.0816099643707275,1.0807900428771973,1.0813000202178955,0,0.0,0.0
2025-04-21 00:06:00,1.08132004737854,1.0815500020980835,1.0811500549316406,1.0813100337982178,0,0.0,0.0
2025-04-21 00:07:00,1.0811699628829956,1.0815399885177612,1.0810600519180298,1.0812900066375732,0,0.0,0.0
2025-04-21 00:08:00,1.0814000368118286,1.0816199779510498,1.081130027770996,1.0815500020980835,0,0.0,0.0
2025-04-21 00:09:00,1.0815600156784058,1.0816199779510498,1.0810500383377075,1.0812599658966064,0,0.0,0.0
2025-04-21 00:10:00,1.081279993057251,1.0816099643707275,1.0812400579452515,1.081470012664795,0,0.0,0.0
2025-04-21 00:11:00,1.081570029258728,1.081779956817627,1.0812000036239624,1.0817400217056274,0,0.0,0.0
2025-04-21 00:12:00,1.0816600322723389,1.0818699598312378,1.0815399885177612,1.0815600156784058,0,0.0,0.0
2025-04-21 00:13:00,1.081629991531372,1.0819300413131714,1.081220030784607,1.0816600322723389,0,0.0,0.0
2025-04-21 00:14:00,1.0816500186920166,1.082069993019104,1.0816400051116943,1.0820300579071045,0,0.0,0.0
2025-04-21 00:15:00,1.0820399522781372,1.0822299718856812,1.0817500352859497,1.0822299718856812,0,0.0,0.0
2025-04-21 00:16:00,1.0822299718856812,1.082509994506836,1.0820300579071045,1.0824799537658691,0,0.0,0.0
2025-04-21 00:17:00,1.0825300216674805,1.0827000141143799,1.082170009613037,1.0826900005340576,0,0.0,0.0
2025-04-21 00:18:00,1.0825599431991577,1.0827399492263794,1.0824300050735474,1.0825300216674805,0,0.0,0.0
2025-04-21 00:19:00,1.0825400352478027,1.0826900005340576,1.082170009613037,1.0825799703598022,0,0.0,0.0
2025-04-21 00:20:00,1.0825799703598022,1.0828800201416016,1.0824700593948364,1.082759976387024,0,0.0,0.0
2025-04-21 00:21:00,1.0827699899673462,1.0830999612808228,1.0825999975204468,1.0830999612808228,0,0.0,0.0
2025-04-21 00:22:00,1.0830899477005005,1.0830899477005005,1.0826799869537354,1.0827900171279907,0,0.0,0.0
2025-04-21 00:23:00,1.0826799869537354,1.0832300186157227,1.0826799869537354,1.083150029182434,0,0.0,0.0
2025-04-21 00:24:00,1.0832099914550781,1.083240032196045,1.082990050315857,1.0830399990081787,0,0.0,0.0
2025-04-21 00:25:00,1.0830399990081787,1.0831899642944336,1.0827399492263794,1.0830899477005005,0,0.0,0.0
2025-04-21 00:26:00,1.082990050315857,1.0832300186157227,1.082900047302246,1.0829399824142456,0,0.0,0.0
2025-04-21 00:27:00,1.0829499959945679,1.0830700397491455,1.0825799703598022,1.0829099416732788,0,0.0,0.0
2025-04-21 00:28:00,1.0829099416732788,1.0830899477005005,1.0827200412750244,1.0827399492263794,0,0.0,0.0
2025-04-21 00:29:00,1.082759976387024,1.0829299688339233,1.0824700593948364,1.0828700065612793,0,0.0,0.0
2025-04-21 00:30:00,1.0829099416732788,1.0829700231552124,1.0826499462127686,1.0827200412750244,0,0.0,0.0
2025-04-21 00:31:00,1.0827000141143799,1.082859992980957,1.0823999643325806,1.0827300548553467,0,0.0,0.0
2025-04-21 00:32:00,1.0827000141143799,1.0828700065612793,1.0825899839401245,1.082800030708313,0,0.0,0.0
2025-04-21 00:33:00,1.0827200412750244,1.0828399658203125,1.0822399854660034,1.0825999975204468,0,0.0,0.0
2025-04-21 00:34:00,1.0826599597930908,1.083009958267212,1.0825799703598022,1.082859992980957,0,0.0,0.0
2025-04-21 00:35:00,1.0828800201416016,1.0832200050354004,1.0824799537658691,1.0831300020217896,0,0.0,0.0
2025-04-21 00:36:00,1.0832200050354004,1.0834300518035889,1.0830999612808228,1.0833799839019775,0,0.0,0.0
2025-04-21 00:37:00,1.0833799839019775,1.0834599733352661,1.08256995677948,1.0828800201416016,0,0.0,0.0
2025-04-21 00:38:00,1.0828200578689575,1.082859992980957,1.0826599597930908,1.0827300548553467,0,0.0,0.0
2025-04-21 00:39:00,1.0827300548553467,1.082900047302246,1.0822999477386475,1.0827499628067017,0,0.0,0.0
2025-04-21 00:40:00,1.0828499794006348,1.0829299688339233,1.082759976387024,1.0829299688339233,0,0.0,0.0
2025-04-21 00:41:00,1.0829099416732788,1.0830199718475342,1.082550048828125,1.0829800367355347,0,0.0,0.0
2025-04-21 00:42:00,1.083009958267212,1.0831600427627563,1.082919955253601,1.0830199718475342,0,0.0,0.0
2025-04-21 00:43:00,1.083009958267212,1.0834300518035889,1.0826799869537354,1.083400011062622,0,0.0,0.0
2025-04-21 00:44:00,1.0833300352096558,1.0835700035095215,1.0832799673080444,1.0835599899291992,0,0.0,0.0
2025-04-21 00:45:00,1.083549976348877,1.0835700035095215,1.0830700397491455,1.0834300518035889,0,0.0,0.0
2025-04-21 00:46:00,1.0835000276565552,1.0837199687957764,1.0833499431610107,1.0836000442504883,0,0.0,0.0
2025-04-21 00:47:00,1.0836700201034546,1.0839099884033203,1.0832200050354004,1.0838700532913208,0,0.0,0.0
2025-04-21 00:48:00,1.0838700532913208,1.0839600563049316,1.0837299823760986,1.0839200019836426,0,0.0,0.0
2025-04-21 00:49:00,1.083899974822998,1.0839699506759644,1.0833899974822998,1.0838600397109985,0,0.0,0.0
2025-04-21 00:50:00,1.0839099884033203,1.083940029144287,1.0836199522018433,1.083739995956421,0,0.0,0.0
2025-04-21 00:51:00,1.0837299823760986,1.083739995956421,1.0832200050354004,1.0835599899291992,0,0.0,0.0
2025-04-21 00:52:00,1.083590030670166,1.0836999416351318,1.0834300518035889,1.0836000442504883,0,0.0,0.0
2025-04-21 00:53:00,1.083590030670166,1.083590030670166,1.0830299854278564,1.0835000276565552,0,0.0,0.0
2025-04-21 00:54:00,1.0834699869155884,1.083590030670166,1.0832300186157227,1.0834200382232666,0,0.0,0.0
2025-04-21 00:55:00,1.0835000276565552,1.0835399627685547,1.0830600261688232,1.0834100246429443,0,0.0,0.0
2025-04-21 00:56:00,1.083400011062622,1.0834300518035889,1.0832899808883667,1.083359956741333,0,0.0,0.0
2025-04-21 00:57:00,1.0833300352096558,1.0835200548171997,1.0830399990081787,1.083400011062622,0,0.0,0.0
2025-04-21 00:58:00,1.0833699703216553,1.0836700201034546,1.0833100080490112,1.0836100578308105,0,0.0,0.0
2025-04-21 00:59:00,1.0836000442504883,1.0836800336837769,1.083240032196045,1.0836000442504883,0,0.0,0.0
2025-04-21 01:00:00,1.083590030670166,1.0836299657821655,1.0828200578689575,1.082919955253601,0,0.0,0.0
2025-04-21 01:01:00,1.082859992980957,1.0830700397491455,1.0825599431991577,1.0826900005340576,0,0.0,0.0
2025-04-21 01:02:00,1.0827100276947021,1.0830600261688232,1.0827000141143799,1.082859992980957,0,0.0,0.0
2025-04-21 01:03:00,1.0828399658203125,1.082919955253601,1.0823999643325806,1.0828399658203125,0,0.0,0.0
2025-04-21 01:04:00,1.0828200578689575,1.082859992980957,1.0826599597930908,1.0827100276947021,0,0.0,0.0
2025-04-21 01:05:00,1.0827399492263794,1.082759976387024,1.0822199583053589,1.0826499462127686,0,0.0,0.0
2025-04-21 01:06:00,1.0826300382614136,1.0828499794006348,1.0825200080871582,1.0827900171279907,0,0.0,0.0
2025-04-21 01:07:00,1.082759976387024,1.0830700397491455,1.0824999809265137,1.0829399824142456,0,0.0,0.0
2025-04-21 01:08:00,1.082859992980957,1.0831700563430786,1.0828399658203125,1.0829499959945679,0,0.0,0.0
2025-04-21 01:09:00,1.0829299688339233,1.082990050315857,1.0824999809265137,1.0827399492263794,0,0.0,0.0
2025-04-21 01:10:00,1.0827200412750244,1.0827699899673462,1.082610011100769,1.0826799869537354,0,0.0,0.0
2025-04-21 01:11:00,1.0827200412750244,1.082800030708313,1.0822499990463257,1.0827000141143799,0,0.0,0.0
2025-04-21 01:12:00,1.0827100276947021,1.082759976387024,1.0825799703598022,1.0825999975204468,0,0.0,0.0
2025-04-21 01:13:00,1.0825999975204468,1.082800030708313,1.082319974899292,1.0827200412750244,0,0.0,0.0
2025-04-21 01:14:00,1.0827800035476685,1.0828399658203125,1.0825999975204468,1.0826499462127686,0,0.0,0.0
2025-04-21 01:15:00,1.0826300382614136,1.0827399492263794,1.0822199583053589,1.0826900005340576,0,0.0,0.0
