Price,Close,High,Low,Open,Volume
Ticker,USDCAD=X,USDCAD=X,USDCAD=X,USDCAD=X,USDCAD=X
Datetime,,,,,
2025-04-17 23:00:00+00:00,1.3833999633789062,1.383829951286316,1.3831700086593628,1.3833800554275513,0
2025-04-17 23:01:00+00:00,1.3834999799728394,1.383679986000061,1.3833999633789062,1.3835999965667725,0
2025-04-17 23:02:00+00:00,1.3830000162124634,1.3837000131607056,1.3828999996185303,1.3834999799728394,0
2025-04-17 23:03:00+00:00,1.3832999467849731,1.3837000131607056,1.3827999830245972,1.3833500146865845,0
2025-04-17 23:04:00+00:00,1.3832299709320068,1.3837000131607056,1.3829100131988525,1.3833999633789062,0
2025-04-17 23:05:00+00:00,1.3835999965667725,1.3837000131607056,1.383020043373108,1.383270025253296,0
2025-04-17 23:06:00+00:00,1.3835500478744507,1.3838000297546387,1.3830000162124634,1.383370041847229,0
2025-04-17 23:07:00+00:00,1.3835999965667725,1.3838000297546387,1.3830000162124634,1.3837100267410278,0
2025-04-17 23:08:00+00:00,1.3831000328063965,1.3838000297546387,1.3830000162124634,1.3835099935531616,0
2025-04-17 23:09:00+00:00,1.383579969406128,1.3838000297546387,1.3830000162124634,1.3830000162124634,0
2025-04-17 23:10:00+00:00,1.3837900161743164,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:11:00+00:00,1.3835200071334839,1.3838000297546387,1.3831000328063965,1.3837800025939941,0
2025-04-17 23:12:00+00:00,1.3837599754333496,1.3838000297546387,1.3835300207138062,1.3838000297546387,0
2025-04-17 23:13:00+00:00,1.3831000328063965,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:14:00+00:00,1.3835999965667725,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:15:00+00:00,1.3835099935531616,1.3838000297546387,1.3832000494003296,1.38372004032135,0
2025-04-17 23:16:00+00:00,1.3835099935531616,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:17:00+00:00,1.383739948272705,1.3838000297546387,1.3834999799728394,1.3838000297546387,0
2025-04-17 23:18:00+00:00,1.3836100101470947,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:19:00+00:00,1.3837900161743164,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:20:00+00:00,1.3831000328063965,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:21:00+00:00,1.3830000162124634,1.3838000297546387,1.3830000162124634,1.3835999965667725,0
2025-04-17 23:22:00+00:00,1.3835099935531616,1.3838000297546387,1.3830000162124634,1.383620023727417,0
2025-04-17 23:23:00+00:00,1.383489966392517,1.3838000297546387,1.383489966392517,1.3837499618530273,0
2025-04-17 23:24:00+00:00,1.3838000297546387,1.383810043334961,1.383489966392517,1.3838000297546387,0
2025-04-17 23:25:00+00:00,1.3837499618530273,1.383810043334961,1.3834799528121948,1.3835999965667725,0
2025-04-17 23:26:00+00:00,1.383739948272705,1.3838000297546387,1.3835999965667725,1.383739948272705,0
2025-04-17 23:27:00+00:00,1.3830000162124634,1.3838000297546387,1.3830000162124634,1.3838000297546387,0
2025-04-17 23:28:00+00:00,1.3837000131607056,1.3838000297546387,1.3831000328063965,1.3832999467849731,0
2025-04-17 23:29:00+00:00,1.3835300207138062,1.3838000297546387,1.3834799528121948,1.3837599754333496,0
2025-04-17 23:30:00+00:00,1.3831000328063965,1.3838000297546387,1.3830000162124634,1.3837599754333496,0
2025-04-17 23:31:00+00:00,1.3835699558258057,1.3838000297546387,1.3831000328063965,1.3838000297546387,0
2025-04-17 23:32:00+00:00,1.3835999965667725,1.3838000297546387,1.3834600448608398,1.3838000297546387,0
2025-04-17 23:33:00+00:00,1.3834999799728394,1.3838000297546387,1.3834600448608398,1.3835099935531616,0
2025-04-17 23:34:00+00:00,1.3834400177001953,1.3838000297546387,1.3834400177001953,1.3838000297546387,0
2025-04-17 23:35:00+00:00,1.3837300539016724,1.3838000297546387,1.383470058441162,1.3838000297546387,0
2025-04-17 23:36:00+00:00,1.3837300539016724,1.3838000297546387,1.383470058441162,1.3837300539016724,0
2025-04-17 23:37:00+00:00,1.383739948272705,1.3838000297546387,1.3830000162124634,1.38372004032135,0
2025-04-17 23:38:00+00:00,1.3835999965667725,1.3839000463485718,1.3831000328063965,1.3831000328063965,0
2025-04-17 23:39:00+00:00,1.3835999965667725,1.3838000297546387,1.3830000162124634,1.3835999965667725,0
2025-04-17 23:40:00+00:00,1.3835999965667725,1.3838000297546387,1.3830000162124634,1.383489966392517,0
2025-04-17 23:41:00+00:00,1.3835099935531616,1.3838000297546387,1.3830000162124634,1.3831000328063965,0
2025-04-17 23:42:00+00:00,1.3832000494003296,1.3839000463485718,1.3831000328063965,1.3831000328063965,0
2025-04-17 23:43:00+00:00,1.3835400342941284,1.3839000463485718,1.3831000328063965,1.3835400342941284,0
2025-04-17 23:44:00+00:00,1.3835300207138062,1.3839000463485718,1.3832000494003296,1.3834400177001953,0
2025-04-17 23:45:00+00:00,1.3837300539016724,1.3839000463485718,1.3831000328063965,1.3835999965667725,0
2025-04-17 23:46:00+00:00,1.3835999965667725,1.3839000463485718,1.3830000162124634,1.3831000328063965,0
2025-04-17 23:47:00+00:00,1.3835999965667725,1.3839000463485718,1.3830000162124634,1.3834999799728394,0
2025-04-17 23:48:00+00:00,1.3837000131607056,1.3839000463485718,1.3830000162124634,1.3834999799728394,0
2025-04-17 23:49:00+00:00,1.3839000463485718,1.3839000463485718,1.3834199905395508,1.3834799528121948,0
2025-04-17 23:50:00+00:00,1.383489966392517,1.3839000463485718,1.3834799528121948,1.3837000131607056,0
2025-04-17 23:51:00+00:00,1.3830000162124634,1.3839000463485718,1.3830000162124634,1.3834999799728394,0
2025-04-17 23:52:00+00:00,1.3837000131607056,1.3839000463485718,1.3831000328063965,1.3835099935531616,0
2025-04-17 23:53:00+00:00,1.3837000131607056,1.3839000463485718,1.3834799528121948,1.3837000131607056,0
2025-04-17 23:54:00+00:00,1.3839600086212158,1.38441002368927,1.3830000162124634,1.3834999799728394,0
2025-04-17 23:55:00+00:00,1.383970022201538,1.38441002368927,1.3837000131607056,1.38441002368927,0
2025-04-17 23:56:00+00:00,1.3842500448226929,1.38441002368927,1.3837000131607056,1.3840999603271484,0
2025-04-17 23:57:00+00:00,1.3840399980545044,1.3844000101089478,1.3837000131607056,1.3839499950408936,0
2025-04-17 23:58:00+00:00,1.3842699527740479,1.3845000267028809,1.3838000297546387,1.383970022201538,0
2025-04-17 23:59:00+00:00,1.3839800357818604,1.38441002368927,1.3839800357818604,1.3842899799346924,0
2025-04-18 00:00:00+00:00,1.3846499919891357,1.3846499919891357,1.3839900493621826,1.384220004081726,0
2025-04-18 00:01:00+00:00,1.3844000101089478,1.3845000267028809,1.3841999769210815,1.384310007095337,0
2025-04-18 00:02:00+00:00,1.3844000101089478,1.3846999406814575,1.3842999935150146,1.384310007095337,0
2025-04-18 00:03:00+00:00,1.3845000267028809,1.3846999406814575,1.384310007095337,1.3844000101089478,0
2025-04-18 00:04:00+00:00,1.3844000101089478,1.3846999406814575,1.3842600584030151,1.3842600584030151,0
2025-04-18 00:05:00+00:00,1.3844000101089478,1.3845000267028809,1.3842999935150146,1.3842999935150146,0
2025-04-18 00:06:00+00:00,1.3845000267028809,1.3845000267028809,1.3842999935150146,1.3842999935150146,0
2025-04-18 00:07:00+00:00,1.3846499919891357,1.3848600387573242,1.3841999769210815,1.3845000267028809,0
2025-04-18 00:08:00+00:00,1.3841999769210815,1.3846399784088135,1.3838000297546387,1.3841999769210815,0
2025-04-18 00:09:00+00:00,1.3840999603271484,1.3843300342559814,1.3839000463485718,1.3839999437332153,0
2025-04-18 00:10:00+00:00,1.3839999437332153,1.3842899799346924,1.3838000297546387,1.3839600086212158,0
