Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AUDNOK=X,AUDUSD=X,AUDNOK=X,AUDUSD=X,AUDNOK=X,AUDUSD=X,AUDNOK=X,AUDUSD=X,AUDNOK=X,AUDUSD=X
Datetime,,,,,,,,,,
2025-04-17 23:01:00+00:00,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.0
2025-04-17 23:03:00+00:00,6.688799858093262,0.6387735605239868,6.688799858093262,0.6387735605239868,6.688799858093262,0.6387735605239868,6.688799858093262,0.6387735605239868,0.0,0.0
2025-04-17 23:05:00+00:00,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.0
2025-04-17 23:07:00+00:00,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.0
2025-04-17 23:08:00+00:00,6.685699939727783,,6.685699939727783,,6.685699939727783,,6.685699939727783,,0.0,
2025-04-17 23:09:00+00:00,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.0
2025-04-17 23:11:00+00:00,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.0
2025-04-17 23:13:00+00:00,6.6855998039245605,0.6388143301010132,6.6855998039245605,0.6388143301010132,6.6855998039245605,0.6388143301010132,6.6855998039245605,0.6388143301010132,0.0,0.0
2025-04-17 23:15:00+00:00,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.0
2025-04-17 23:17:00+00:00,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.6388143301010132,,0.0
2025-04-17 23:18:00+00:00,6.688799858093262,,6.688799858093262,,6.688799858093262,,6.688799858093262,,0.0,
2025-04-17 23:19:00+00:00,,0.6387735605239868,,0.6387735605239868,,0.6387735605239868,,0.6387735605239868,,0.0
2025-04-17 23:21:00+00:00,,0.6387735605239868,,0.6387735605239868,,0.6387735605239868,,0.6387735605239868,,0.0
2025-04-17 23:23:00+00:00,6.688300132751465,0.6387735605239868,6.688300132751465,0.6387735605239868,6.688300132751465,0.6387735605239868,6.688300132751465,0.6387735605239868,0.0,0.0
2025-04-17 23:25:00+00:00,,0.6387735605239868,,0.6387735605239868,,0.6387735605239868,,0.6387735605239868,,0.0
2025-04-17 23:27:00+00:00,,0.6387327313423157,,0.6387327313423157,,0.6387327313423157,,0.6387327313423157,,0.0
2025-04-17 23:28:00+00:00,6.691199779510498,,6.691199779510498,,6.691199779510498,,6.691199779510498,,0.0,
2025-04-17 23:29:00+00:00,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.0
2025-04-17 23:31:00+00:00,,0.6391001343727112,,0.6391001343727112,,0.6391001343727112,,0.6391001343727112,,0.0
2025-04-17 23:33:00+00:00,6.6905999183654785,0.6391001343727112,6.6905999183654785,0.6391001343727112,6.6905999183654785,0.6391001343727112,6.6905999183654785,0.6391001343727112,0.0,0.0
2025-04-17 23:35:00+00:00,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.0
2025-04-17 23:37:00+00:00,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.0
2025-04-17 23:38:00+00:00,6.690899848937988,,6.690899848937988,,6.690899848937988,,6.690899848937988,,0.0,
2025-04-17 23:39:00+00:00,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.63905930519104,,0.0
2025-04-17 23:41:00+00:00,,0.6392635703086853,,0.6392635703086853,,0.6392635703086853,,0.6392635703086853,,0.0
2025-04-17 23:43:00+00:00,6.691699981689453,0.6391818523406982,6.691699981689453,0.6391818523406982,6.691699981689453,0.6391818523406982,6.691699981689453,0.6391818523406982,0.0,0.0
2025-04-17 23:45:00+00:00,,0.6392635703086853,,0.6392635703086853,,0.6392635703086853,,0.6392635703086853,,0.0
2025-04-17 23:47:00+00:00,,0.6393043994903564,,0.6393043994903564,,0.6393043994903564,,0.6393043994903564,,0.0
2025-04-17 23:48:00+00:00,6.692599773406982,,6.692599773406982,,6.692599773406982,,6.692599773406982,,0.0,
2025-04-17 23:49:00+00:00,,0.6393452882766724,,0.6393452882766724,,0.6393452882766724,,0.6393452882766724,,0.0
2025-04-17 23:51:00+00:00,,0.6393043994903564,,0.6393043994903564,,0.6393043994903564,,0.6393043994903564,,0.0
2025-04-17 23:53:00+00:00,6.692299842834473,0.6392227411270142,6.692299842834473,0.6392227411270142,6.692299842834473,0.6392227411270142,6.692299842834473,0.6392227411270142,0.0,0.0
2025-04-17 23:55:00+00:00,,0.6391818523406982,,0.6391818523406982,,0.6391818523406982,,0.6391818523406982,,0.0
2025-04-17 23:57:00+00:00,,0.6391818523406982,,0.6391818523406982,,0.6391818523406982,,0.6391818523406982,,0.0
