Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,EURJPY=X,HKDAUD=X,EURJPY=X,HKDAUD=X,EURJPY=X,HKDAUD=X,EURJPY=X,HKDAUD=X,EURJPY=X,HKDAUD=X
Datetime,,,,,,,,,,
2025-04-17 23:59:00+00:00,161.83200073242188,0.2015399932861328,161.86900329589844,0.2015399932861328,161.8070068359375,0.2015399932861328,161.81100463867188,0.2015399932861328,0,0.0
2025-04-18 00:00:00+00:00,161.83799743652344,,161.8699951171875,,161.8249969482422,,161.84300231933594,,0,
2025-04-18 00:01:00+00:00,161.84100341796875,0.20155000686645508,161.88900756835938,0.20155000686645508,161.83099365234375,0.20155000686645508,161.85899353027344,0.20155000686645508,0,0.0
2025-04-18 00:02:00+00:00,161.8719940185547,,161.90899658203125,,161.83399963378906,,161.83399963378906,,0,
2025-04-18 00:03:00+00:00,161.88999938964844,0.20155000686645508,161.96200561523438,0.20155000686645508,161.8300018310547,0.20155000686645508,161.86300659179688,0.20155000686645508,0,0.0
2025-04-18 00:04:00+00:00,161.87899780273438,,161.92100524902344,,161.86700439453125,,161.8769989013672,,0,
2025-04-18 00:05:00+00:00,161.9530029296875,0.20148999989032745,162.0070037841797,0.20148999989032745,161.875,0.20148999989032745,161.8820037841797,0.20148999989032745,0,0.0
2025-04-18 00:06:00+00:00,161.81500244140625,,161.96200561523438,,161.81500244140625,,161.9239959716797,,0,
2025-04-18 00:07:00+00:00,161.75,0.20148000121116638,161.93800354003906,0.20148000121116638,161.71800231933594,0.20148000121116638,161.82400512695312,0.20148000121116638,0,0.0
2025-04-18 00:08:00+00:00,161.7449951171875,,161.802001953125,,161.7050018310547,,161.77999877929688,,0,
2025-04-18 00:09:00+00:00,161.71099853515625,0.2014700025320053,161.8000030517578,0.2014700025320053,161.6999969482422,0.2014700025320053,161.71099853515625,0.2014700025320053,0,0.0
2025-04-18 00:10:00+00:00,161.76199340820312,,161.8000030517578,,161.7050018310547,,161.7449951171875,,0,
2025-04-18 00:11:00+00:00,161.6959991455078,0.20141999423503876,161.80799865722656,0.20141999423503876,161.69000244140625,0.20141999423503876,161.71499633789062,0.20141999423503876,0,0.0
2025-04-18 00:12:00+00:00,161.75,,161.7899932861328,,161.6649932861328,,161.69700622558594,,0,
2025-04-18 00:13:00+00:00,161.6959991455078,0.20141999423503876,161.79200744628906,0.20141999423503876,161.67300415039062,0.20141999423503876,161.70700073242188,0.20141999423503876,0,0.0
2025-04-18 00:14:00+00:00,161.75399780273438,,161.78599548339844,,161.68499755859375,,161.6959991455078,,0,
2025-04-18 00:15:00+00:00,161.73399353027344,0.20145000517368317,161.80499267578125,0.20145000517368317,161.70599365234375,0.20145000517368317,161.7530059814453,0.20145000517368317,0,0.0
2025-04-18 00:16:00+00:00,161.66799926757812,,161.75999450683594,,161.65699768066406,,161.7220001220703,,0,
2025-04-18 00:17:00+00:00,161.73399353027344,0.20142999291419983,161.80499267578125,0.20142999291419983,161.656005859375,0.20142999291419983,161.65899658203125,0.20142999291419983,0,0.0
2025-04-18 00:18:00+00:00,161.75999450683594,,161.79299926757812,,161.68800354003906,,161.75999450683594,,0,
2025-04-18 00:19:00+00:00,161.78700256347656,0.20141999423503876,161.8470001220703,0.20141999423503876,161.71099853515625,0.20141999423503876,161.76600646972656,0.20141999423503876,0,0.0
2025-04-18 00:20:00+00:00,161.7570037841797,,161.8280029296875,,161.7310028076172,,161.7740020751953,,0,
2025-04-18 00:21:00+00:00,161.80499267578125,0.2014400064945221,161.85000610351562,0.2014400064945221,161.72799682617188,0.2014400064945221,161.7570037841797,0.2014400064945221,0,0.0
2025-04-18 00:22:00+00:00,161.75999450683594,,161.8509979248047,,161.73500061035156,,161.82200622558594,,0,
2025-04-18 00:23:00+00:00,161.75100708007812,0.2014400064945221,161.86599731445312,0.2014400064945221,161.75,0.2014400064945221,161.8179931640625,0.2014400064945221,0,0.0
2025-04-18 00:24:00+00:00,161.75100708007812,,161.85499572753906,,161.74200439453125,,161.843994140625,,0,
2025-04-18 00:25:00+00:00,161.82400512695312,0.20141999423503876,161.9530029296875,0.20141999423503876,161.7519989013672,0.20141999423503876,161.8179931640625,0.20141999423503876,0,0.0
2025-04-18 00:26:00+00:00,161.88999938964844,,161.91000366210938,,161.8070068359375,,161.822998046875,,0,
2025-04-18 00:27:00+00:00,161.82200622558594,0.20142999291419983,161.89199829101562,0.20142999291419983,161.76300048828125,0.20142999291419983,161.89199829101562,0.20142999291419983,0,0.0
2025-04-18 00:28:00+00:00,161.8939971923828,,161.94000244140625,,161.81900024414062,,161.85400390625,,0,
2025-04-18 00:29:00+00:00,161.8300018310547,0.20141999423503876,161.94200134277344,0.20141999423503876,161.78500366210938,0.20141999423503876,161.92799377441406,0.20141999423503876,0,0.0
2025-04-18 00:30:00+00:00,161.8280029296875,,161.9080047607422,,161.7969970703125,,161.8780059814453,,0,
2025-04-18 00:31:00+00:00,161.83200073242188,0.20141999423503876,161.9149932861328,0.20141999423503876,161.78199768066406,0.20141999423503876,161.80299377441406,0.20141999423503876,0,0.0
2025-04-18 00:32:00+00:00,161.8520050048828,,161.92100524902344,,161.781005859375,,161.843994140625,,0,
2025-04-18 00:33:00+00:00,161.89500427246094,0.20142999291419983,161.93800354003906,0.20142999291419983,161.82699584960938,0.20142999291419983,161.87399291992188,0.20142999291419983,0,0.0
2025-04-18 00:34:00+00:00,161.7989959716797,,161.94200134277344,,161.76800537109375,,161.94000244140625,,0,
2025-04-18 00:35:00+00:00,161.8159942626953,0.2014400064945221,161.8800048828125,0.2014400064945221,161.76600646972656,0.2014400064945221,161.8000030517578,0.2014400064945221,0,0.0
2025-04-18 00:36:00+00:00,161.80999755859375,,161.8800048828125,,161.7779998779297,,161.7989959716797,,0,
2025-04-18 00:37:00+00:00,161.81399536132812,0.20148999989032745,161.9080047607422,0.20148999989032745,161.7790069580078,0.20148999989032745,161.81100463867188,0.20148999989032745,0,0.0
2025-04-18 00:38:00+00:00,161.83399963378906,,161.86700439453125,,161.78199768066406,,161.82200622558594,,0,
2025-04-18 00:39:00+00:00,161.84500122070312,0.2016099989414215,161.91000366210938,0.2016099989414215,161.802001953125,0.2016099989414215,161.83999633789062,0.2016099989414215,0,0.0
2025-04-18 00:40:00+00:00,161.86099243164062,,161.88099670410156,,161.77000427246094,,161.83599853515625,,0,
2025-04-18 00:41:00+00:00,161.89500427246094,0.20152999460697174,161.91000366210938,0.20152999460697174,161.81199645996094,0.20152999460697174,161.86500549316406,0.20152999460697174,0,0.0
2025-04-18 00:42:00+00:00,161.875,,161.9219970703125,,161.79400634765625,,161.86199951171875,,0,
2025-04-18 00:43:00+00:00,161.86300659179688,0.2015399932861328,161.9080047607422,0.2015399932861328,161.78799438476562,0.2015399932861328,161.87899780273438,0.2015399932861328,0,0.0
2025-04-18 00:44:00+00:00,161.86399841308594,,161.88600158691406,,161.79400634765625,,161.86300659179688,,0,
2025-04-18 00:45:00+00:00,161.84800720214844,0.2015399932861328,161.89999389648438,0.2015399932861328,161.79600524902344,0.2015399932861328,161.86399841308594,0.2015399932861328,0,0.0
2025-04-18 00:46:00+00:00,161.86599731445312,,161.88999938964844,,161.79600524902344,,161.83799743652344,,0,
2025-04-18 00:47:00+00:00,161.8350067138672,0.20159000158309937,161.88900756835938,0.20159000158309937,161.79600524902344,0.20159000158309937,161.83599853515625,0.20159000158309937,0,0.0
2025-04-18 00:48:00+00:00,161.86500549316406,,161.88600158691406,,161.7729949951172,,161.8769989013672,,0,
2025-04-18 00:49:00+00:00,161.8820037841797,0.20161999762058258,161.8979949951172,0.20161999762058258,161.78599548339844,0.20161999762058258,161.8679962158203,0.20161999762058258,0,0.0
2025-04-18 00:50:00+00:00,161.906005859375,,161.927001953125,,161.84500122070312,,161.86399841308594,,0,
2025-04-18 00:51:00+00:00,161.85299682617188,0.20161999762058258,161.91799926757812,0.20161999762058258,161.7969970703125,0.20161999762058258,161.90499877929688,0.20161999762058258,0,0.0
2025-04-18 00:52:00+00:00,161.906005859375,,161.91000366210938,,161.79800415039062,,161.8679962158203,,0,
2025-04-18 00:53:00+00:00,161.91099548339844,0.20161999762058258,162.0019989013672,0.20161999762058258,161.83099365234375,0.20161999762058258,161.8979949951172,0.20161999762058258,0,0.0
2025-04-18 00:54:00+00:00,161.81399536132812,,161.95199584960938,,161.8070068359375,,161.91000366210938,,0,
2025-04-18 00:55:00+00:00,161.95799255371094,0.2015399932861328,162.09800720214844,0.2015399932861328,161.7830047607422,0.2015399932861328,161.81700134277344,0.2015399932861328,0,0.0
2025-04-18 00:56:00+00:00,161.89999389648438,,161.99000549316406,,161.781005859375,,161.99000549316406,,0,
2025-04-18 00:57:00+00:00,161.89300537109375,0.20159000158309937,161.9199981689453,0.20159000158309937,161.8769989013672,0.20159000158309937,161.9029998779297,0.20159000158309937,0,0.0
2025-04-18 00:58:00+00:00,161.91600036621094,,161.93600463867188,,161.8070068359375,,161.87899780273438,,0,
2025-04-18 00:59:00+00:00,161.927001953125,0.20160000026226044,161.98300170898438,0.20160000026226044,161.88999938964844,0.20160000026226044,161.9149932861328,0.20160000026226044,0,0.0
2025-04-18 01:00:00+00:00,161.88999938964844,,161.95799255371094,,161.88999938964844,,161.927001953125,,0,
2025-04-18 01:01:00+00:00,161.91099548339844,0.20160000026226044,161.9510040283203,0.20160000026226044,161.8179931640625,0.20160000026226044,161.89300537109375,0.20160000026226044,0,0.0
2025-04-18 01:02:00+00:00,161.91200256347656,,161.9340057373047,,161.83599853515625,,161.91200256347656,,0,
2025-04-18 01:03:00+00:00,161.88400268554688,0.20162999629974365,161.9199981689453,0.20162999629974365,161.76600646972656,0.20162999629974365,161.90699768066406,0.20162999629974365,0,0.0
2025-04-18 01:04:00+00:00,161.8780059814453,,161.88999938964844,,161.75900268554688,,161.8780059814453,,0,
2025-04-18 01:05:00+00:00,161.91700744628906,0.20160000026226044,161.9459991455078,0.20160000026226044,161.83299255371094,0.20160000026226044,161.8820037841797,0.20160000026226044,0,0.0
2025-04-18 01:06:00+00:00,161.9429931640625,,161.94700622558594,,161.83299255371094,,161.9149932861328,,0,
2025-04-18 01:07:00+00:00,161.95399475097656,0.2016800045967102,161.97500610351562,0.2016800045967102,161.83900451660156,0.2016800045967102,161.92799377441406,0.2016800045967102,0,0.0
2025-04-18 01:08:00+00:00,161.9600067138672,,161.98399353027344,,161.93800354003906,,161.93800354003906,,0,
2025-04-18 01:09:00+00:00,161.96400451660156,0.20169000327587128,161.9949951171875,0.20169000327587128,161.83900451660156,0.20169000327587128,161.95599365234375,0.20169000327587128,0,0.0
2025-04-18 01:10:00+00:00,161.9669952392578,,162.00900268554688,,161.83900451660156,,161.95899963378906,,0,
2025-04-18 01:11:00+00:00,161.95700073242188,0.20166000723838806,161.99200439453125,0.20166000723838806,161.83999633789062,0.20166000723838806,161.9669952392578,0.20166000723838806,0,0.0
2025-04-18 01:12:00+00:00,161.9600067138672,,162.0030059814453,,161.83999633789062,,161.96499633789062,,0,
2025-04-18 01:13:00+00:00,161.95799255371094,0.20160000026226044,162.0030059814453,0.20160000026226044,161.83999633789062,0.20160000026226044,161.95899963378906,0.20160000026226044,0,0.0
2025-04-18 01:14:00+00:00,161.93299865722656,,161.9720001220703,,161.83900451660156,,161.95799255371094,,0,
2025-04-18 01:15:00+00:00,161.91600036621094,0.20161999762058258,161.97000122070312,0.20161999762058258,161.89100646972656,0.20161999762058258,161.93299865722656,0.20161999762058258,0,0.0
2025-04-18 01:16:00+00:00,161.91099548339844,,161.93600463867188,,161.83900451660156,,161.89300537109375,,0,
2025-04-18 01:17:00+00:00,161.90499877929688,0.20161999762058258,161.95199584960938,0.20161999762058258,161.83900451660156,0.20161999762058258,161.9040069580078,0.20161999762058258,0,0.0
2025-04-18 01:18:00+00:00,161.8769989013672,,161.91600036621094,,161.76800537109375,,161.91600036621094,,0,
2025-04-18 01:19:00+00:00,161.8699951171875,0.20161999762058258,161.8979949951172,0.20161999762058258,161.76800537109375,0.20161999762058258,161.88299560546875,0.20161999762058258,0,0.0
2025-04-18 01:20:00+00:00,161.8719940185547,,161.90499877929688,,161.77200317382812,,161.86300659179688,,0,
2025-04-18 01:21:00+00:00,161.86199951171875,0.20161999762058258,161.91099548339844,0.20161999762058258,161.77200317382812,0.20161999762058258,161.8979949951172,0.20161999762058258,0,0.0
2025-04-18 01:22:00+00:00,161.875,,161.9010009765625,,161.8459930419922,,161.875,,0,
2025-04-18 01:23:00+00:00,161.9029998779297,0.20161999762058258,161.94500732421875,0.20161999762058258,161.8560028076172,0.20161999762058258,161.87899780273438,0.20161999762058258,0,0.0
2025-04-18 01:24:00+00:00,161.906005859375,,161.94700622558594,,161.79100036621094,,161.89999389648438,,0,
2025-04-18 01:25:00+00:00,161.91099548339844,0.20161999762058258,161.9550018310547,0.20161999762058258,161.80599975585938,0.20161999762058258,161.9029998779297,0.20161999762058258,0,0.0
2025-04-18 01:26:00+00:00,161.91400146484375,,161.93299865722656,,161.7830047607422,,161.93099975585938,,0,
2025-04-18 01:27:00+00:00,161.91200256347656,0.2016099989414215,161.93099975585938,0.2016099989414215,161.78199768066406,0.2016099989414215,161.90899658203125,0.2016099989414215,0,0.0
2025-04-18 01:28:00+00:00,161.89599609375,,161.91799926757812,,161.78199768066406,,161.91400146484375,,0,
2025-04-18 01:29:00+00:00,161.92599487304688,0.2016499936580658,161.9499969482422,0.2016499936580658,161.78199768066406,0.2016499936580658,161.89999389648438,0.2016499936580658,0,0.0
2025-04-18 01:30:00+00:00,161.9010009765625,,161.93499755859375,,161.81199645996094,,161.89700317382812,,0,
2025-04-18 01:31:00+00:00,161.875,0.20166000723838806,161.93299865722656,0.20166000723838806,161.7830047607422,0.20166000723838806,161.93099975585938,0.20166000723838806,0,0.0
2025-04-18 01:32:00+00:00,161.88099670410156,,161.91400146484375,,161.82400512695312,,161.8800048828125,,0,
2025-04-18 01:33:00+00:00,161.88099670410156,0.20166000723838806,161.91700744628906,0.20166000723838806,161.78199768066406,0.20166000723838806,161.89100646972656,0.20166000723838806,0,0.0
2025-04-18 01:34:00+00:00,161.875,,161.90199279785156,,161.78599548339844,,161.87100219726562,,0,
2025-04-18 01:35:00+00:00,161.8730010986328,0.2016499936580658,161.9239959716797,0.2016499936580658,161.78599548339844,0.2016499936580658,161.87899780273438,0.2016499936580658,0,0.0
2025-04-18 01:36:00+00:00,161.86900329589844,,161.88999938964844,,161.78199768066406,,161.87899780273438,,0,
2025-04-18 01:37:00+00:00,161.86900329589844,0.20166000723838806,161.91299438476562,0.20166000723838806,161.79200744628906,0.20166000723838806,161.86700439453125,0.20166000723838806,0,0.0
2025-04-18 01:38:00+00:00,161.86500549316406,,161.88600158691406,,161.8560028076172,,161.87100219726562,,0,
2025-04-18 01:39:00+00:00,161.8560028076172,0.20169000327587128,161.91799926757812,0.20169000327587128,161.79200744628906,0.20169000327587128,161.86300659179688,0.20169000327587128,0,0.0
2025-04-18 01:40:00+00:00,161.875,,161.88900756835938,,161.78599548339844,,161.86199951171875,,0,
2025-04-18 01:41:00+00:00,161.87399291992188,0.20173999667167664,161.90699768066406,0.20173999667167664,161.78599548339844,0.20173999667167664,161.8679962158203,0.20173999667167664,0,0.0
2025-04-18 01:42:00+00:00,161.8979949951172,,161.9239959716797,,161.8209991455078,,161.87600708007812,,0,
2025-04-18 01:43:00+00:00,161.91099548339844,0.2017499953508377,161.94200134277344,0.2017499953508377,161.78599548339844,0.2017499953508377,161.9040069580078,0.2017499953508377,0,0.0
2025-04-18 01:44:00+00:00,161.91799926757812,,161.93600463867188,,161.78599548339844,,161.9080047607422,,0,
2025-04-18 01:45:00+00:00,161.85899353027344,0.20175999402999878,161.95399475097656,0.20175999402999878,161.78599548339844,0.20175999402999878,161.91200256347656,0.20175999402999878,0,0.0
2025-04-18 01:46:00+00:00,161.86900329589844,,161.89300537109375,,161.74400329589844,,161.87100219726562,,0,
2025-04-18 01:47:00+00:00,161.8730010986328,0.20178000628948212,161.91600036621094,0.20178000628948212,161.7779998779297,0.20178000628948212,161.86300659179688,0.20178000628948212,0,0.0
2025-04-18 01:48:00+00:00,161.85699462890625,,161.88999938964844,,161.77499389648438,,161.875,,0,
2025-04-18 01:49:00+00:00,161.8820037841797,0.2017199993133545,161.91799926757812,0.2017199993133545,161.7779998779297,0.2017199993133545,161.85400390625,0.2017199993133545,0,0.0
2025-04-18 01:50:00+00:00,161.85800170898438,,161.8820037841797,,161.77200317382812,,161.86300659179688,,0,
2025-04-18 01:51:00+00:00,161.85400390625,0.2017900049686432,161.9010009765625,0.2017900049686432,161.77499389648438,0.2017900049686432,161.8520050048828,0.2017900049686432,0,0.0
2025-04-18 01:52:00+00:00,161.8509979248047,,161.88800048828125,,161.79800415039062,,161.8520050048828,,0,
2025-04-18 01:53:00+00:00,161.85899353027344,0.2018200010061264,161.89700317382812,0.2018200010061264,161.77200317382812,0.2018200010061264,161.85000610351562,0.2018200010061264,0,0.0
2025-04-18 01:54:00+00:00,161.8769989013672,,161.9010009765625,,161.77200317382812,,161.86300659179688,,0,
2025-04-18 01:55:00+00:00,161.86500549316406,0.2018200010061264,161.89199829101562,0.2018200010061264,161.77200317382812,0.2018200010061264,161.8769989013672,0.2018200010061264,0,0.0
2025-04-18 01:56:00+00:00,161.87899780273438,,161.8990020751953,,161.7779998779297,,161.86500549316406,,0,
2025-04-18 01:57:00+00:00,161.86099243164062,0.20182999968528748,161.90499877929688,0.20182999968528748,161.7689971923828,0.20182999968528748,161.8800048828125,0.20182999968528748,0,0.0
2025-04-18 01:58:00+00:00,161.8489990234375,,161.87399291992188,,161.8159942626953,,161.86399841308594,,0,
2025-04-18 01:59:00+00:00,161.8459930419922,0.20183999836444855,161.8800048828125,0.20183999836444855,161.7519989013672,0.20183999836444855,161.8560028076172,0.20183999836444855,0,0.0
2025-04-18 02:00:00+00:00,161.8560028076172,,161.8719940185547,,161.8070068359375,,161.83799743652344,,0,
2025-04-18 02:01:00+00:00,161.83200073242188,0.20180000364780426,161.9029998779297,0.20180000364780426,161.7519989013672,0.20180000364780426,161.85699462890625,0.20180000364780426,0,0.0
2025-04-18 02:02:00+00:00,161.8280029296875,,161.86700439453125,,161.7519989013672,,161.82899475097656,,0,
2025-04-18 02:03:00+00:00,161.86599731445312,0.20178000628948212,161.8979949951172,0.20178000628948212,161.8260040283203,0.20178000628948212,161.8459930419922,0.20178000628948212,0,0.0
2025-04-18 02:04:00+00:00,161.88800048828125,,161.89199829101562,,161.7570037841797,,161.86399841308594,,0,
2025-04-18 02:05:00+00:00,161.8679962158203,0.20173999667167664,161.89300537109375,0.20173999667167664,161.7519989013672,0.20173999667167664,161.8679962158203,0.20173999667167664,0,0.0
2025-04-18 02:06:00+00:00,161.87100219726562,,161.8800048828125,,161.81500244140625,,161.8679962158203,,0,
